ID,SOP_Type,SOP_Number,Item_Number,Item_Description,QTY,UOfM,Extended_Cost,Extended_Price,Unit_Cost,Unit_Price,Customer_Number,Document_Date,Requested_Ship_Date,Item_Class,Document_Status,Last Payment_Amount,SalespersonID,Posting_Status,Total_SalesYTD,Revenue,Margin,LostOnSale,MarginBucket,ActualSales,RequestedMonth,RequestedYear
INV04935_L-3568,Invoice,INV04935,L-3568,Nat Orange FL Emulsion,180,KG,861.84,1935,4.79,10.75,CCN,43949,43949,EMULSION,Posted,16507.83,ASTANZIOLA,Posted,888799.68,1073.16,0.554604651,Normal Revenue,More than 30%,1935,4,2020
INV04938_B-1266,Invoice,INV04938,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,27413.5,29120,13.71,14.56,BONLAC,43949,43949,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1706.5,0.058602335,Normal Revenue,Between 0% and 10%,29120,4,2020
INV04938_SB,Invoice,INV04938,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43949,43949,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,4,2020
INV03758_L-3695,Invoice,INV03758,L-3695,N&A Vanilla FL,153.2306,KG,1579.8,3685.2,10.31,24.05,BONLAC,43364,43364,FLAVOR,Posted,320188.32,LSANTIAGO,Posted,8464367.53,2105.4,0.571312276,Normal Revenue,More than 30%,3685.2,9,2018
INV03758_SB,Invoice,INV03758,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43364,43364,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03759_L-2070,Invoice,INV03759,L-2070,NAT Orange Emuls WONF,202.7,KG,1157.41,1429.04,5.71,7.05,BONLAC,43364,43364,EMULSION,Posted,320188.32,LSANTIAGO,Posted,8464367.53,271.63,0.190078654,Normal Revenue,Between 10% and 20%,1429.04,9,2018
INV03759_SB,Invoice,INV03759,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43364,43364,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03769_L-2580,Invoice,INV03769,L-2580,N&A Kola Inglesa FL,400,GAL,10555.92,12500,26.39,31.25,KOLA SHALER,43364,43364,FLAVOR,Posted,12601.5,ASTANZIOLA,Posted,213547,1944.08,0.1555264,Normal Revenue,Between 10% and 20%,12500,9,2018
INV03769_SB,Invoice,INV03769,SB,Sample Box,1,Each,0,1.5,0,1.5,KOLA SHALER,43364,43364,NON-INV,Posted,12601.5,ASTANZIOLA,Posted,213547,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03769_FAUCA,Invoice,INV03769,FAUCA,Fauca,1,Each,0,40,0,40,KOLA SHALER,43364,43364,NON-INV,Posted,12601.5,ASTANZIOLA,Posted,213547,40,1,Normal Revenue,More than 30%,40,9,2018
INV03774_B-1266,Invoice,INV03774,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,28296.32,29120,14.15,14.56,BONLAC,43364,43364,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,823.68,0.028285714,Normal Revenue,Between 0% and 10%,29120,9,2018
INV03774_SB,Invoice,INV03774,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43364,43364,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03775_D-7603,Invoice,INV03775,D-7603,Cloud Stabilizer Blend (F),2000,KG,11071.5,17460,5.54,8.73,BONLAC,43364,43364,DRY BLEND,Posted,320188.32,LSANTIAGO,Posted,8464367.53,6388.5,0.365893471,Normal Revenue,More than 30%,17460,9,2018
INV03777_L-3335,Invoice,INV03777,L-3335,N&A Fruit Punch FL EMULS,919.8,KG,4398.48,5380.83,4.78,5.85,BONLAC,43364,43364,EMULSION,Posted,320188.32,LSANTIAGO,Posted,8464367.53,982.35,0.182564772,Normal Revenue,Between 10% and 20%,5380.83,9,2018
INV03777_SB,Invoice,INV03777,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43364,43364,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03778_L-1688,Invoice,INV03778,L-1688,NAT Cloud Emuls,120,KG,507.6,736.8,4.23,6.14,BONLAC,43364,43364,EMULSION,Posted,320188.32,LSANTIAGO,Posted,8464367.53,229.2,0.311074919,Normal Revenue,More than 30%,736.8,9,2018
INV03778_I-240005,Invoice,INV03778,I-240005,Aspartame,200,KG,2202,3480,11.01,17.4,BONLAC,43364,43364,RM,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1278,0.367241379,Normal Revenue,More than 30%,3480,9,2018
INV03778_SB,Invoice,INV03778,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43364,43364,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03786_L-2185,Invoice,INV03786,L-2185,Nat Pina Papaya FL,405,KG,2719.62,2907.9,6.72,7.18,FLORIDA ICE,43364,43364,FLAVOR,Posted,17590.52,LSANTIAGO,Posted,669865.49,188.28,0.064747756,Normal Revenue,Between 0% and 10%,2907.9,9,2018
INV03786_SB,Invoice,INV03786,SB,Sample Box,1,Each,0,1.5,0,1.5,FLORIDA ICE,43364,43364,NON-INV,Posted,17590.52,LSANTIAGO,Posted,669865.49,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03786_FAUCA,Invoice,INV03786,FAUCA,Fauca,1,Each,0,40,0,40,FLORIDA ICE,43364,43364,NON-INV,Posted,17590.52,LSANTIAGO,Posted,669865.49,40,1,Normal Revenue,More than 30%,40,9,2018
INV04219_SD-1054,Invoice,INV04219,SD-1054,Nat Milk FL SD,0.2,KG,0,0,0,0,CREST FOODS,43605,43605,SPRAY DRY,Posted,0,,Posted,0,0,0,Normal Revenue,Between 0% and 10%,0,5,2019
INV03791_D-7788,Invoice,INV03791,D-7788,Hollandia Stabilizer Blend 284-151-A,9071.9,KG,53161.34,68129.97,5.86,7.51,CANNEX,43369,43369,RE-SALE,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,14968.63,0.219706981,Normal Revenue,Between 30% and 30%,68129.97,9,2018
INV03796_L-1428,Invoice,INV03796,L-1428,Sabor N&A Fresa,78.96,KG,750.12,1405.49,9.5,17.8,CANNEX,43369,43369,FLAVOR,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,655.37,0.466292894,Normal Revenue,More than 30%,1405.49,9,2018
INV03796_SB,Invoice,INV03796,SB,Sample Box,1,Each,0,1.5,0,1.5,CANNEX,43369,43369,NON-INV,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03790_L-1259,Invoice,INV03790,L-1259,Cloud Emulsion,5,GAL,75.61,173.6,15.12,34.72,PANAJUGO,43367,43367,EMULSION,Posted,2.74,LSANTIAGO,Posted,135891.89,97.99,0.564458525,Normal Revenue,More than 30%,173.6,9,2018
INV03790_L-1955,Invoice,INV03790,L-1955,NAT Orange Emuls WONF,5,GAL,63.04,230.8,12.61,46.16,PANAJUGO,43367,43367,EMULSION,Posted,2.74,LSANTIAGO,Posted,135891.89,167.76,0.726863085,Normal Revenue,More than 30%,230.8,9,2018
INV03790_I-270012,Invoice,INV03790,I-270012,Annato AP-10 Nat,3.901,KG,121.71,176.17,31.2,45.16,PANAJUGO,43367,43367,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,54.46,0.309133224,Normal Revenue,More than 30%,176.17,9,2018
INV03790_I-170047,Invoice,INV03790,I-170047,Orange Juice Conc 65 Brix Nat,250,KG,690,875,2.76,3.5,PANAJUGO,43367,43367,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,185,0.211428571,Normal Revenue,Between 30% and 30%,875,9,2018
INV03790_I-030017,Invoice,INV03790,I-030017,Ascorbic acid,25,KG,193,325,7.72,13,PANAJUGO,43367,43367,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,132,0.406153846,Normal Revenue,More than 30%,325,9,2018
INV03790_I-150022,Invoice,INV03790,I-150022,Xanthan Gum 200 Mesh,25,KG,46.75,105.5,1.87,4.22,PANAJUGO,43367,43367,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,58.75,0.556872038,Normal Revenue,More than 30%,105.5,9,2018
INV03790_I-210000,Invoice,INV03790,I-210000,Sodium Benzoate EDF Granular,25,KG,42.75,65,1.71,2.6,PANAJUGO,43367,43367,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,22.25,0.342307692,Normal Revenue,More than 30%,65,9,2018
INV03790_I-210001,Invoice,INV03790,I-210001,"Potassium Sorbate, Granular",25,KG,79.5,115,3.18,4.6,PANAJUGO,43367,43367,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,35.5,0.308695652,Normal Revenue,More than 30%,115,9,2018
INV03790_I-030010,Invoice,INV03790,I-030010,Citric Acid Anhydrous,25,KG,25.25,32,1.01,1.28,PANAJUGO,43367,43367,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,6.75,0.2109375,Normal Revenue,Between 30% and 30%,32,9,2018
INV03799_D-7718,Invoice,INV03799,D-7718,FISA Super Sweet PWD (F),50,KG,1342.5,5123,26.85,102.46,CCN,43370,43370,DRY BLEND,Posted,16507.83,ASTANZIOLA,Posted,888799.68,3780.5,0.737946516,Normal Revenue,More than 30%,5123,9,2018
INV03800_L-3465,Invoice,INV03800,L-3465,N&A Pineapple FL,49,KG,382.2,461.09,7.8,9.41,BONLAC,43370,43370,FLAVOR,Posted,320188.32,LSANTIAGO,Posted,8464367.53,78.89,0.17109458,Normal Revenue,Between 10% and 20%,461.09,9,2018
INV03800_SB,Invoice,INV03800,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43370,43370,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03799_B-1369,Invoice,INV03799,B-1369,N&A Apple FL Juice Base,1069.54,KG,4010.78,3636.44,3.75,3.4,CCN,43370,43370,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,-374.34,-0.102941338,Lost on Sale,Less than 0%,3636.44,9,2018
INV03799_D-7769,Invoice,INV03799,D-7769,B Vitamin Blend  (F),3,KG,62.91,120.72,20.97,40.24,CCN,43370,43370,DRY BLEND,Posted,16507.83,ASTANZIOLA,Posted,888799.68,57.81,0.47887674,Normal Revenue,More than 30%,120.72,9,2018
INV03799_L-3568,Invoice,INV03799,L-3568,Nat Orange FL Emulsion,216,KG,1360.8,2211.84,6.3,10.24,CCN,43370,43370,EMULSION,Posted,16507.83,ASTANZIOLA,Posted,888799.68,851.04,0.384765625,Normal Revenue,More than 30%,2211.84,9,2018
INV03799_FAUCA,Invoice,INV03799,FAUCA,Fauca,1,Each,0,40,0,40,CCN,43370,43370,NON-INV,Posted,16507.83,ASTANZIOLA,Posted,888799.68,40,1,Normal Revenue,More than 30%,40,9,2018
INV03793_B-1266,Invoice,INV03793,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,28498.18,29120,14.25,14.56,BONLAC,43371,43371,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,621.82,0.021353709,Normal Revenue,Between 0% and 10%,29120,9,2018
INV03793_SB,Invoice,INV03793,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43371,43371,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,9,2018
INV03807_I-160006,Invoice,INV03807,I-160006,SHMP,175,KG,309.75,516.25,1.77,2.95,MAX E. JIMENEZ,43374,43374,RM,Posted,516.25,LSANTIAGO,Posted,9195.83,206.5,0.4,Normal Revenue,More than 30%,516.25,10,2018
INV03798_L-3465 J5,Invoice,INV03798,L-3465 J5,N&A Pineapple FL,5,GAL,154.06,744.8,30.81,148.96,LIFAR,43375,43375,FLAVOR,Posted,529.2,LSANTIAGO,Posted,26399.82,590.74,0.793152524,Normal Revenue,More than 30%,744.8,10,2018
INV03802_I-030022,Invoice,INV03802,I-030022,Malic Acid,150,LB,142.88,288,0.95,1.92,CONTINENTAL,43376,43376,RM,Posted,73962.19,BDECLARK,Posted,1772952.28,145.12,0.503888889,Normal Revenue,More than 30%,288,10,2018
INV03802_D-7779,Invoice,INV03802,D-7779,Chocolate N&A  Blend  (F),700,LB,1692.84,1939,2.42,2.77,CONTINENTAL,43376,43376,DRY BLEND,Posted,73962.19,BDECLARK,Posted,1772952.28,246.16,0.126952037,Normal Revenue,Between 10% and 20%,1939,10,2018
INV03802_L-3513,Invoice,INV03802,L-3513,Ponche N&A Type Flavor,120,GAL,1424.31,1246.8,11.87,10.39,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,-177.51,-0.142372474,Lost on Sale,Less than 0%,1246.8,10,2018
INV03802_L-3554,Invoice,INV03802,L-3554,China Flavor Nat,240,GAL,6875.42,6943.2,28.65,28.93,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,67.78,0.009762069,Normal Revenue,Between 0% and 10%,6943.2,10,2018
INV03802_L-3512,Invoice,INV03802,L-3512,Orange Flavor Nat WONF,400,GAL,5124.36,5168,12.81,12.92,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,43.64,0.008444272,Normal Revenue,Between 0% and 10%,5168,10,2018
INV03802_L-3561,Invoice,INV03802,L-3561,Passion Fruit Nat Flavor WONF,160,GAL,2099.17,4099.2,13.12,25.62,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,2000.03,0.487907397,Normal Revenue,More than 30%,4099.2,10,2018
INV03802_L-3555,Invoice,INV03802,L-3555,Fruit Punch Nat Type Flavor,300,GAL,9197.55,11649,30.66,38.83,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,2451.45,0.210442956,Normal Revenue,Between 30% and 30%,11649,10,2018
INV03850_D-7653,Invoice,INV03850,D-7653,Energy Premix 137176 (F),1600,KG,16351,45600,10.22,28.5,TROPIC,43402,43402,DRY BLEND,Posted,193225.16,ASTANZIOLA,Posted,10672799.38,29249,0.641425439,Normal Revenue,More than 30%,45600,10,2018
INV03851_L-1688,Invoice,INV03851,L-1688,NAT Cloud Emuls,300,GAL,5034.32,6480,16.78,21.6,TROPIC,43402,43402,EMULSION,Posted,193225.16,ASTANZIOLA,Posted,10672799.38,1445.68,0.223098765,Normal Revenue,Between 30% and 30%,6480,10,2018
INV03844_L-4165,Invoice,INV03844,L-4165,Esencia de Jazmin,5,GAL,463.54,1158.25,92.71,231.65,LIFAR,43402,43402,FLAVOR,Posted,529.2,LSANTIAGO,Posted,26399.82,694.71,0.599792791,Normal Revenue,More than 30%,1158.25,10,2018
INV03857_I-170117,Invoice,INV03857,I-170117,Pineapple Juice Conc 60 Brix,270,KG,369.9,540,1.37,2,PANAJUGO,43402,43402,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,170.1,0.315,Normal Revenue,More than 30%,540,10,2018
INV03857_I-170047,Invoice,INV03857,I-170047,Orange Juice Conc 65 Brix Nat,250,KG,690,875,2.76,3.5,PANAJUGO,43402,43402,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,185,0.211428571,Normal Revenue,Between 30% and 30%,875,10,2018
INV03852_D-7653,Invoice,INV03852,D-7653,Energy Premix 137176 (F),2275,KG,23962,64837.5,10.53,28.5,TROPIC,43402,43402,DRY BLEND,Posted,193225.16,ASTANZIOLA,Posted,10672799.38,40875.5,0.630429921,Normal Revenue,More than 30%,64837.5,10,2018
INV03853_L-2493,Invoice,INV03853,L-2493,N&A Strawberry Melon FL,115,GAL,3090.14,3418.95,26.87,29.73,TROPIC,43402,43402,FLAVOR,Posted,193225.16,ASTANZIOLA,Posted,10672799.38,328.81,0.096172802,Normal Revenue,Between 0% and 10%,3418.95,10,2018
INV03853_SB,Invoice,INV03853,SB,Sample Box,1,Each,0,1.5,0,1.5,TROPIC,43402,43402,NON-INV,Posted,193225.16,ASTANZIOLA,Posted,10672799.38,1.5,1,Normal Revenue,More than 30%,1.5,10,2018
INV03861_L-4043,Invoice,INV03861,L-4043,Sabor Tropical,665.2,KG,4275.23,7842.71,6.43,11.79,"CBC INTL, S.A.",43403,43403,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,3567.48,0.45487848,Normal Revenue,More than 30%,7842.71,10,2018
INV03861_L-3899,Invoice,INV03861,L-3899,Solucion de Color para Tropical,367.92,KG,1986.77,2097.14,5.4,5.7,"CBC INTL, S.A.",43403,43403,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,110.37,0.052628818,Normal Revenue,Between 0% and 10%,2097.14,10,2018
INV03861_D-7820,Invoice,INV03861,D-7820,Mezcla de Preservantes y Edulcorantes para Tropical (F),905.48,KG,7841.45,8058.77,8.66,8.9,"CBC INTL, S.A.",43403,43403,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,217.32,0.026966894,Normal Revenue,Between 0% and 10%,8058.77,10,2018
INV03861_L-4044,Invoice,INV03861,L-4044,Sabor Manzana,944.892,KG,8022.49,15401.74,8.49,16.3,"CBC INTL, S.A.",43403,43403,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,7379.25,0.479117944,Normal Revenue,More than 30%,15401.74,10,2018
INV03861_L-3904,Invoice,INV03861,L-3904,Solucion de Color para Manzana,487.708,KG,2984.77,2901.86,6.12,5.95,"CBC INTL, S.A.",43403,43403,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,-82.91,-0.02857133,Lost on Sale,Less than 0%,2901.86,10,2018
INV03861_D-7818,Invoice,INV03861,D-7818,Mezcla de Preservantes y  Edulorantes para Manzana (F),858.936,KG,18575.15,21241.49,21.63,24.73,"CBC INTL, S.A.",43403,43403,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,2666.34,0.125525093,Normal Revenue,Between 10% and 20%,21241.49,10,2018
INV03854_B-1266,Invoice,INV03854,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,29086.72,29120,14.54,14.56,BONLAC,43404,43404,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,33.28,0.001142857,Normal Revenue,Between 0% and 10%,29120,10,2018
INV03854_SB,Invoice,INV03854,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43404,43404,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,10,2018
INV03856_L-2070,Invoice,INV03856,L-2070,NAT Orange Emuls WONF,405.4,KG,2371.59,2858.07,5.85,7.05,BONLAC,43404,43404,EMULSION,Posted,320188.32,LSANTIAGO,Posted,8464367.53,486.48,0.170212766,Normal Revenue,Between 10% and 20%,2858.07,10,2018
INV03856_SB,Invoice,INV03856,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43404,43404,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,10,2018
INV03871_D-7788,Invoice,INV03871,D-7788,Hollandia Stabilizer Blend 284-151-A,9071.9,KG,52798.46,68129.97,5.82,7.51,CANNEX,43404,43404,RE-SALE,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,15331.51,0.225033271,Normal Revenue,Between 30% and 30%,68129.97,10,2018
INV03869_B-1093,Invoice,INV03869,B-1093,N&A Grape FL Juice Base Concentrate,100,GAL,1085.6,2982,10.86,29.82,GAROXA,43405,43405,FJB,Posted,52186.5,RGAYNOR,Posted,1010446.75,1896.4,0.635949027,Normal Revenue,More than 30%,2982,11,2018
INV03869_B-1097,Invoice,INV03869,B-1097,N&A Cranberry FL Juice Base,1300,GAL,17578.49,30615,13.52,23.55,GAROXA,43405,43405,FJB,Posted,52186.5,RGAYNOR,Posted,1010446.75,13036.51,0.425821003,Normal Revenue,More than 30%,30615,11,2018
INV03869_SB,Invoice,INV03869,SB,Sample Box,1,Each,0,1.5,0,1.5,GAROXA,43405,43405,NON-INV,Posted,52186.5,RGAYNOR,Posted,1010446.75,1.5,1,Normal Revenue,More than 30%,1.5,11,2018
INV04210_L-3955,Invoice,INV04210,L-3955,N&A Vanilla FL  Bourbon Type,40.56,KG,1390.81,2349.64,34.29,57.93,INDUVECA,43602,43602,FLAVOR,Posted,4700.78,LSANTIAGO,Posted,95211.96,958.83,0.40807528,Normal Revenue,More than 30%,2349.64,5,2019
INV04210_SB,Invoice,INV04210,SB,Sample Box,1,Each,0,1.5,0,1.5,INDUVECA,43602,43602,NON-INV,Posted,4700.78,LSANTIAGO,Posted,95211.96,1.5,1,Normal Revenue,More than 30%,1.5,5,2019
INV03802_L-3558,Invoice,INV03802,L-3558,Guava Pina Nat Flavor WONF,230,GAL,2967.88,3636.3,12.9,15.81,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,668.42,0.183818717,Normal Revenue,Between 10% and 20%,3636.3,10,2018
INV03802_L-3560,Invoice,INV03802,L-3560,Parcha Nat Type Flavor,300,GAL,3527.51,4464,11.76,14.88,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,936.49,0.209787186,Normal Revenue,Between 30% and 30%,4464,10,2018
INV03802_L-3556,Invoice,INV03802,L-3556,Grape Nat Flavor WONF,30,GAL,1046.47,2216.1,34.88,73.87,CONTINENTAL,43376,43376,EMULSION,Posted,73962.19,BDECLARK,Posted,1772952.28,1169.63,0.527787555,Normal Revenue,More than 30%,2216.1,10,2018
INV03811_I-170061,Invoice,INV03811,I-170061,Apple Juice Concentrate 70 Brix,275,KG,368.5,522.5,1.34,1.9,PANAJUGO,43376,43376,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,154,0.294736842,Normal Revenue,Between 30% and 30%,522.5,10,2018
INV03811_I-170117,Invoice,INV03811,I-170117,Pineapple Juice Conc 60 Brix,270,KG,369.9,540,1.37,2,PANAJUGO,43376,43376,RM,Posted,2.74,LSANTIAGO,Posted,135891.89,170.1,0.315,Normal Revenue,More than 30%,540,10,2018
INV03744_B-1260,Invoice,INV03744,B-1260,N&A Peach FL Juice Base,6167.76,KG,13887.41,16221.21,2.25,2.63,NEVADA,43377,43377,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,2333.8,0.143873361,Normal Revenue,Between 10% and 20%,16221.21,10,2018
INV03744_SB,Invoice,INV03744,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43377,43377,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2018
INV03762_L-3413,Invoice,INV03762,L-3413,N&A Strawberry FL,10,GAL,318.6,1372.9,31.86,137.29,FROSTEES,43377,43377,FLAVOR,Posted,1674.27,LSANTIAGO,Posted,6759.78,1054.3,0.767936485,Normal Revenue,More than 30%,1372.9,10,2018
INV03762_L-1279,Invoice,INV03762,L-1279,Sabor Nat. Pina (Frescura),10,GAL,272.45,1027.6,27.25,102.76,FROSTEES,43377,43377,FLAVOR,Posted,1674.27,LSANTIAGO,Posted,6759.78,755.15,0.734867653,Normal Revenue,More than 30%,1027.6,10,2018
INV03787_L-4043,Invoice,INV03787,L-4043,Sabor Tropical,1496.7,KG,9722.06,17646.09,6.5,11.79,"CBC INTL, S.A.",43377,43377,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,7924.03,0.44905302,Normal Revenue,More than 30%,17646.09,10,2018
INV03787_L-3899,Invoice,INV03787,L-3899,Solucion de Color para Tropical,827.82,KG,4337.78,4718.57,5.24,5.7,"CBC INTL, S.A.",43377,43377,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,380.79,0.080700297,Normal Revenue,Between 0% and 10%,4718.57,10,2018
INV03787_D-7820,Invoice,INV03787,D-7820,Mezcla de Preservantes y Edulcorantes para Tropical (F),2037.33,KG,16282.8,18132.24,7.99,8.9,"CBC INTL, S.A.",43377,43377,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,1849.44,0.101997326,Normal Revenue,Between 10% and 20%,18132.24,10,2018
INV03787_L-4044,Invoice,INV03787,L-4044,Sabor Manzana,908.55,KG,8313.24,14809.37,9.15,16.3,"CBC INTL, S.A.",43377,43377,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,6496.13,0.43864999,Normal Revenue,More than 30%,14809.37,10,2018
INV03787_L-3904,Invoice,INV03787,L-3904,Solucion de Color para Manzana,468.95,KG,2968.45,2790.25,6.33,5.95,"CBC INTL, S.A.",43377,43377,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,-178.2,-0.063865245,Lost on Sale,Less than 0%,2790.25,10,2018
INV03787_D-7818,Invoice,INV03787,D-7818,Mezcla de Preservantes y  Edulorantes para Manzana (F),825.9,KG,17832.83,20424.51,21.59,24.73,"CBC INTL, S.A.",43377,43377,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,2591.68,0.126890682,Normal Revenue,Between 10% and 20%,20424.51,10,2018
INV03794_L-3404,Invoice,INV03794,L-3404,N&A Strawberry FL,276.36,KG,2271.68,4891.57,8.22,17.7,NEVADA,43377,43377,FLAVOR,Posted,12447.79,LSANTIAGO,Posted,1761785.05,2619.89,0.535592867,Normal Revenue,More than 30%,4891.57,10,2018
INV03794_SB,Invoice,INV03794,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43377,43377,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2018
INV03795_L-3689,Invoice,INV03795,L-3689,N&A Vanilla FL,99.2,KG,750.94,1089.22,7.57,10.98,NEVADA,43377,43377,FLAVOR,Posted,12447.79,LSANTIAGO,Posted,1761785.05,338.28,0.310570867,Normal Revenue,More than 30%,1089.22,10,2018
INV03795_SB,Invoice,INV03795,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43377,43377,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2018
INV03804_B-1115,Invoice,INV03804,B-1115,N&A Apple FL Juice Base,2478.3,KG,10458.43,8128.82,4.22,3.28,NEVADA,43377,43377,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,-2329.61,-0.286586491,Lost on Sale,Less than 0%,8128.82,10,2018
INV03803_B-1266,Invoice,INV03803,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,28965.11,29120,14.48,14.56,BONLAC,43377,43377,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,154.89,0.005319025,Normal Revenue,Between 0% and 10%,29120,10,2018
INV03803_SB,Invoice,INV03803,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43377,43377,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,10,2018
INV03805_B-1168,Invoice,INV03805,B-1168,N&A Kiwi Strawberry FL Juice Base,200,GAL,2950.81,5110,14.75,25.55,BONLAC,43377,43377,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,2159.19,0.422542074,Normal Revenue,More than 30%,5110,10,2018
INV03813_L-3070,Invoice,INV03813,L-3070,N&A Blueberry FL,650.1,KG,4654.71,9732,7.16,14.97,DOS PINOS,43378,43378,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,5077.29,0.521710851,Normal Revenue,More than 30%,9732,10,2018
